site,country,title,price_jpy,review_count,seller_badge,search_position,monthly_sold_count,is_bestseller,bestseller_rank,validity,usage_validity,activation_validity,network_type,network_generation,network_generation_inferred,network_generation_confidence,carrier_support_local,carrier_support_kr,data_amount,product_url,asin,site_product_id,seller,brand,evidence
qoo10_jp,us,【アメリカ eSIM】4日間 完全無制限 高速データ通信 データ使い放題 プリペイド イーシム 最短3分QRコード発行 即日発行 簡単設定 米国旅行 ハワイ 出張 留学 品質重視,3380,,General seller,22,,,,3일,3일,4일,local,unknown,,,"{""att"": null, ""tmobile"": null, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%b3%e3%82%b9%e3%82%bf%e3%83%b3%e3%83%88SIM-%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%ab-ESIM-4%e6%97%a5%e9%96%93-%e5%ae%8c%e5%85%a8%e7%84%a1%e5%88%b6%e9%99%90-%e9%ab%98%e9%80%9f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1-%e3%83%87%e3%83%bc%e3%82%bf%e4%bd%bf%e3%81%84%e6%94%be%e9%a1%8c-%e3%83%97%e3%83%aa%e3%83%9a%e3%82%a4%e3%83%89-%e3%82%a4%e3%83%bc%e3%82%b7%e3%83%a0-%e6%9c%80%e7%9f%ad3%e5%88%86QR%e3%82%b3%e3%83%bc%e3%83%89%e7%99%ba%e8%a1%8c-%e5%8d%b3%e6%97%a5%e7%99%ba%e8%a1%8c/1212090972,,1212090972,インスタントSIM,,"{""title"": [""【アメリカ eSIM】4日間 完全無制限 高速データ通信 データ使い放題 プリペイド イーシム 最短3分QRコード発行 即日発行 簡単設定 米国旅行 ハワイ 出張 留学 品質重視""], ""price_jpy"": [""販売価格 3,380円""], ""usage_validity"": [""【フィリピンeSIM】3日間(72時間) データ通信無制限 オンラインサービスにて即日送信(LINE相談受付中) 有効期限 / ご購入日より90日以内 フィリピンSIM セブ島 1,550円 4.6 (25) 1,240 円 メガ割時""], ""activation_validity"": [""【アメリカ eSIM】4日間 完全無制限 高速データ通信 データ使い放題 プリペイド イーシム 最短3分QRコード発行 即日発行 簡単設定 米国旅行 ハワイ 出張 留学 品質重視""], ""data_amount"": [""【アメリカ eSIM】4日間 完全無制限 高速データ通信 データ使い放題 プリペイド イーシム 最短3分QRコード発行 即日発行 簡単設定 米国旅行 ハワイ 出張 留学 品質重視""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""インスタントSIM""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,us,【アメリカ ハワイ eSIM】 正規eSIM 超高速6-10日間 データ通信専用 即発行即利用可能 アメリカeSIM ハワイ esim 6-10日間 QRコードで アメリカ 8日間 esim,2680,4,Power seller,23,,,,10일,10일,6일,local,unknown,,,"{""att"": null, ""tmobile"": null, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%ab-%e3%83%8f%e3%83%af%e3%82%a4-ESIM-%e6%ad%a3%e8%a6%8fESIM-%e8%b6%85%e9%ab%98%e9%80%9f6-10%e6%97%a5%e9%96%93-%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1%e5%b0%82%e7%94%a8-%e5%8d%b3%e7%99%ba%e8%a1%8c%e5%8d%b3%e5%88%a9%e7%94%a8%e5%8f%af%e8%83%bd-%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%abESIM-%e3%83%8f%e3%83%af%e3%82%a4/1187659592,,1187659592,正規eSIM 即時対応 100万枚突破 ...,,"{""title"": [""【アメリカ ハワイ eSIM】 正規eSIM 超高速6-10日間 データ通信専用 即発行即利用可能 アメリカeSIM ハワイ esim 6-10日間 QRコードで アメリカ 8日間 esim""], ""option_candidates"": [""アメリカ/ハワイ 6日 （超高速無限データ） - 数量 : 999980"", ""アメリカ/ハワイ 7日（超高速無限データ）(+100円) - 数量 : 999964"", ""アメリカ/ハワイ 8日（超高速無限データ）(+810円) - 数量 : 999976""], ""representative_option"": [""アメリカ/ハワイ 10日（超高速無限データ）(+890円) - 数量 : 999968"", ""title_match_score=6""], ""price_jpy"": [""販売価格 1,790円 + option surcharge 890"", ""アメリカ/ハワイ 10日（超高速無限データ）(+890円) - 数量 : 999968""], ""usage_validity"": [""アメリカ/ハワイ 10日（超高速無限データ）(+890円) - 数量 : 999968""], ""activation_validity"": [""【アメリカ ハワイ eSIM】 正規eSIM 超高速6-10日間 データ通信専用 即発行即利用可能 アメリカeSIM ハワイ esim 6-10日間 QRコードで アメリカ 8日間 esim""], ""data_amount"": [""アメリカ/ハワイ 10日（超高速無限データ）(+890円) - 数量 : 999968""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""正規eSIM 即時対応 100万枚突破 ...""], ""review_count"": [""search_result: 4""], ""seller_badge"": [""search_result: Power seller""]}"
qoo10_jp,us,アメリカ・ハワイeSIM 安心の日本企業 10日間 無制限 低速なし 日本人スタッフによるLINEサポート(お急ぎの方相談可) 最短即日発行 有効期限90日 パスポート番号不要 データ通信専用,3150,,Power seller,24,,,,10일,10일,90일,local,unknown,,,"{""att"": null, ""tmobile"": true, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%ab%e3%83%bb%e3%83%8f%e3%83%af%e3%82%a4ESIM-%e5%ae%89%e5%bf%83%e3%81%ae%e6%97%a5%e6%9c%ac%e4%bc%81%e6%a5%ad-10%e6%97%a5%e9%96%93-%e7%84%a1%e5%88%b6%e9%99%90-%e4%bd%8e%e9%80%9f%e3%81%aa%e3%81%97-%e6%97%a5%e6%9c%ac%e4%ba%ba%e3%82%b9%e3%82%bf%e3%83%83%e3%83%95%e3%81%ab%e3%82%88%e3%82%8bLINE%e3%82%b5%e3%83%9d%e3%83%bc%e3%83%88-%e3%81%8a%e6%80%a5%e3%81%8e%e3%81%ae%e6%96%b9%e7%9b%b8%e8%ab%87%e5%8f%af/1145728791,,1145728791,いーしむさん,,"{""title"": [""アメリカ・ハワイeSIM 安心の日本企業 10日間 無制限 低速なし 日本人スタッフによるLINEサポート(お急ぎの方相談可) 最短即日発行 有効期限90日 パスポート番号不要 データ通信専用""], ""price_jpy"": [""販売価格 3,150円""], ""usage_validity"": [""アメリカ・ハワイeSIM 安心の日本企業 10日間 無制限 低速なし 日本人スタッフによるLINEサポート(お急ぎの方相談可) 最短即日発行 有効期限90日 パスポート番号不要 データ通信専用""], ""activation_validity"": [""アメリカ・ハワイeSIM 安心の日本企業 10日間 無制限 低速なし 日本人スタッフによるLINEサポート(お急ぎの方相談可) 最短即日発行 有効期限90日 パスポート番号不要 データ通信専用""], ""data_amount"": [""アメリカ・ハワイeSIM 安心の日本企業 10日間 無制限 低速なし 日本人スタッフによるLINEサポート(お急ぎの方相談可) 最短即日発行 有効期限90日 パスポート番号不要 データ通信専用""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""carrier_support_local"": [""T-Mobile: [Qoo10] アメリカ・ハワイeSIM 安心の日本企業 : スマートフォン・タブレットPC Go to the Content Go to the Main Menu Go to the Viewed Today Go to the Footer X ログイン My Qoo10 カート Qpost""], ""seller"": [""いーしむさん""], ""seller_badge"": [""search_result: Power seller""]}"
qoo10_jp,us,【アメリカ eSIM】3日間 完全無制限 高速データ通信 データ使い放題 プリペイド イーシム 最短3分QRコード発行 即日発行 簡単設定 米国旅行 ハワイ 出張 留学 品質重視,2580,,General seller,25,,,,3일,3일,3일,local,unknown,,,"{""att"": null, ""tmobile"": null, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%b3%e3%82%b9%e3%82%bf%e3%83%b3%e3%83%88SIM-%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%ab-ESIM-3%e6%97%a5%e9%96%93-%e5%ae%8c%e5%85%a8%e7%84%a1%e5%88%b6%e9%99%90-%e9%ab%98%e9%80%9f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1-%e3%83%87%e3%83%bc%e3%82%bf%e4%bd%bf%e3%81%84%e6%94%be%e9%a1%8c-%e3%83%97%e3%83%aa%e3%83%9a%e3%82%a4%e3%83%89-%e3%82%a4%e3%83%bc%e3%82%b7%e3%83%a0-%e6%9c%80%e7%9f%ad3%e5%88%86QR%e3%82%b3%e3%83%bc%e3%83%89%e7%99%ba%e8%a1%8c-%e5%8d%b3%e6%97%a5%e7%99%ba%e8%a1%8c/1211987249,,1211987249,インスタントSIM,,"{""title"": [""【アメリカ eSIM】3日間 完全無制限 高速データ通信 データ使い放題 プリペイド イーシム 最短3分QRコード発行 即日発行 簡単設定 米国旅行 ハワイ 出張 留学 品質重視""], ""price_jpy"": [""販売価格 2,580円""], ""usage_validity"": [""【アメリカ eSIM】3日間 完全無制限 高速データ通信 データ使い放題 プリペイド イーシム 最短3分QRコード発行 即日発行 簡単設定 米国旅行 ハワイ 出張 留学 品質重視""], ""activation_validity"": [""【フィリピンeSIM】3日間(72時間) データ通信無制限 オンラインサービスにて即日送信(LINE相談受付中) 有効期限 / ご購入日より90日以内 フィリピンSIM セブ島 1,550円 4.6 (25) 1,240 円 メガ割時""], ""data_amount"": [""【アメリカ eSIM】3日間 完全無制限 高速データ通信 データ使い放題 プリペイド イーシム 最短3分QRコード発行 即日発行 簡単設定 米国旅行 ハワイ 出張 留学 品質重視""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""インスタントSIM""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,us,【アメリカeSIM】簡単設定 超高速 7 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用,4581,2,General seller,26,,,,7일,7일,7일,local,unknown,,,"{""att"": null, ""tmobile"": null, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%abESIM-%e7%b0%a1%e5%8d%98%e8%a8%ad%e5%ae%9a-%e8%b6%85%e9%ab%98%e9%80%9f-7-%e6%97%a5%e9%96%93-%ef%bc%88DAY%ef%bc%89%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e6%9c%80%e7%9f%ad1-2%e5%b0%8f%e6%97%b6%e5%86%85%e7%99%ba%e8%a1%8c%e3%83%91%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%88%e7%95%aa%e5%8f%b7%e4%b8%8d%e8%a6%81%ef%bc%8f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1%e5%b0%82%e7%94%a8%e4%bd%bf%e7%94%a8/1122437397,,1122437397,Travel クーポン,,"{""title"": [""【アメリカeSIM】簡単設定 超高速 7 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用""], ""option_candidates"": [""7日(超高速無限データ)""], ""representative_option"": [""7日(超高速無限データ)"", ""title_match_score=8""], ""price_jpy"": [""販売価格 4,581円 + option surcharge 0"", ""7日(超高速無限データ)""], ""usage_validity"": [""7日(超高速無限データ)""], ""activation_validity"": [""【アメリカeSIM】簡単設定 超高速 7 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用""], ""data_amount"": [""7日(超高速無限データ)""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""Travel クーポン""], ""review_count"": [""search_result: 2""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,us,【アメリカeSIM】簡単設定 超高速1日間 2日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／でTikTok利用可能 デ一タ ·通信のみ,1099,,General seller,35,,,,1일,1일,3일,local,unknown,,,"{""att"": null, ""tmobile"": null, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%abESIM-%e7%b0%a1%e5%8d%98%e8%a8%ad%e5%ae%9a-%e8%b6%85%e9%ab%98%e9%80%9f1%e6%97%a5%e9%96%93-2%e6%97%a5%e9%96%93-%ef%bc%88DAY%ef%bc%89%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e6%9c%80%e7%9f%ad1-2%e5%b0%8f%e6%97%b6%e5%86%85%e7%99%ba%e8%a1%8c%e3%83%91%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%88%e7%95%aa%e5%8f%b7%e4%b8%8d%e8%a6%81%ef%bc%8f%e3%81%a7TIKTOK%e5%88%a9%e7%94%a8%e5%8f%af%e8%83%bd/1212327807,,1212327807,Travel クーポン,,"{""title"": [""【アメリカeSIM】簡単設定 超高速1日間 2日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／でTikTok利用可能 デ一タ ·通信のみ""], ""option_candidates"": [""1日(超高速無限データ)"", ""2日(超高速無限データ)""], ""representative_option"": [""1日(超高速無限データ)"", ""title_match_score=8""], ""price_jpy"": [""販売価格 1,099円 + option surcharge 0"", ""1日(超高速無限データ)""], ""usage_validity"": [""1日(超高速無限データ)""], ""activation_validity"": [""【フィリピンeSIM】3日間(72時間) データ通信無制限 オンラインサービスにて即日送信(LINE相談受付中) 有効期限 / ご購入日より90日以内 フィリピンSIM セブ島 1,550円 4.6 (25) 1,240 円 メガ割時""], ""data_amount"": [""1日(超高速無限データ)""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""Travel クーポン""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,us,【アメリカeSIM】簡単設定 超高速30日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用,19662,,General seller,37,,,,30일,30일,30일,local,unknown,,,"{""att"": null, ""tmobile"": null, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%abESIM-%e7%b0%a1%e5%8d%98%e8%a8%ad%e5%ae%9a-%e8%b6%85%e9%ab%98%e9%80%9f30%e6%97%a5%e9%96%93-%ef%bc%88DAY%ef%bc%89%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e6%9c%80%e7%9f%ad1-2%e5%b0%8f%e6%97%b6%e5%86%85%e7%99%ba%e8%a1%8c%e3%83%91%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%88%e7%95%aa%e5%8f%b7%e4%b8%8d%e8%a6%81%ef%bc%8f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1%e5%b0%82%e7%94%a8%e4%bd%bf%e7%94%a8/1122444002,,1122444002,Travel クーポン,,"{""title"": [""【アメリカeSIM】簡単設定 超高速30日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用""], ""option_candidates"": [""30日(超高速無限データ)""], ""representative_option"": [""30日(超高速無限データ)"", ""title_match_score=8""], ""price_jpy"": [""販売価格 19,662円 + option surcharge 0"", ""30日(超高速無限データ)""], ""usage_validity"": [""30日(超高速無限データ)""], ""activation_validity"": [""【アメリカeSIM】簡単設定 超高速30日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用""], ""data_amount"": [""30日(超高速無限データ)""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""Travel クーポン""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,us,アメリカ用データSIMカード 30日間 1日3GB高速＋低速無制限 日本国内即日発送（Amazon倉庫）,10516,,General seller,36,,,,3일,3일,30일,local,unknown,,,"{""att"": null, ""tmobile"": null, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",3GB/day,https://www.qoo10.jp/item/%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%ab%e7%94%a8%e3%83%87%e3%83%bc%e3%82%bfSIM%e3%82%ab%e3%83%bc%e3%83%89-30%e6%97%a5%e9%96%93-1%e6%97%a53GB%e9%ab%98%e9%80%9f%ef%bc%8b%e4%bd%8e%e9%80%9f%e7%84%a1%e5%88%b6%e9%99%90-%e6%97%a5%e6%9c%ac%e5%9b%bd%e5%86%85%e5%8d%b3%e6%97%a5%e7%99%ba%e9%80%81%ef%bc%88AMAZON%e5%80%89%e5%ba%ab%ef%bc%89/1189647281,,1189647281,ESIMTONG 公式ストア,,"{""title"": [""アメリカ用データSIMカード 30日間 1日3GB高速＋低速無制限 日本国内即日発送（Amazon倉庫）""], ""price_jpy"": [""販売価格 10,516円""], ""usage_validity"": [""【フィリピンeSIM】3日間(72時間) データ通信無制限 オンラインサービスにて即日送信(LINE相談受付中) 有効期限 / ご購入日より90日以内 フィリピンSIM セブ島 1,550円 4.6 (25) 1,240 円 メガ割時""], ""activation_validity"": [""アメリカ用データSIMカード 30日間 1日3GB高速＋低速無制限 日本国内即日発送（Amazon倉庫）""], ""data_amount"": [""アメリカ用データSIMカード 30日間 1日3GB高速＋低速無制限 日本国内即日発送（Amazon倉庫）""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""ESIMTONG 公式ストア""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,us,【アメリカeSIM】簡単設定 超高速 20 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用,14682,,General seller,38,,,,20일,20일,20일,local,unknown,,,"{""att"": null, ""tmobile"": null, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%abESIM-%e7%b0%a1%e5%8d%98%e8%a8%ad%e5%ae%9a-%e8%b6%85%e9%ab%98%e9%80%9f-20-%e6%97%a5%e9%96%93-%ef%bc%88DAY%ef%bc%89%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e6%9c%80%e7%9f%ad1-2%e5%b0%8f%e6%97%b6%e5%86%85%e7%99%ba%e8%a1%8c%e3%83%91%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%88%e7%95%aa%e5%8f%b7%e4%b8%8d%e8%a6%81%ef%bc%8f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1%e5%b0%82%e7%94%a8%e4%bd%bf%e7%94%a8/1122442245,,1122442245,Travel クーポン,,"{""title"": [""【アメリカeSIM】簡単設定 超高速 20 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用""], ""option_candidates"": [""20日(超高速無限データ)""], ""representative_option"": [""20日(超高速無限データ)"", ""title_match_score=8""], ""price_jpy"": [""販売価格 14,682円 + option surcharge 0"", ""20日(超高速無限データ)""], ""usage_validity"": [""20日(超高速無限データ)""], ""activation_validity"": [""【アメリカeSIM】簡単設定 超高速 20 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用""], ""data_amount"": [""20日(超高速無限データ)""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""Travel クーポン""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,us,【アメリカeSIM】簡単設定 超高速 15 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用,10699,,General seller,39,,,,15일,15일,15일,local,unknown,,,"{""att"": null, ""tmobile"": null, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%abESIM-%e7%b0%a1%e5%8d%98%e8%a8%ad%e5%ae%9a-%e8%b6%85%e9%ab%98%e9%80%9f-15-%e6%97%a5%e9%96%93-%ef%bc%88DAY%ef%bc%89%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e6%9c%80%e7%9f%ad1-2%e5%b0%8f%e6%97%b6%e5%86%85%e7%99%ba%e8%a1%8c%e3%83%91%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%88%e7%95%aa%e5%8f%b7%e4%b8%8d%e8%a6%81%ef%bc%8f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1%e5%b0%82%e7%94%a8%e4%bd%bf%e7%94%a8/1122440998,,1122440998,Travel クーポン,,"{""title"": [""【アメリカeSIM】簡単設定 超高速 15 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用""], ""option_candidates"": [""15日(超高速無限データ)""], ""representative_option"": [""15日(超高速無限データ)"", ""title_match_score=8""], ""price_jpy"": [""販売価格 10,699円 + option surcharge 0"", ""15日(超高速無限データ)""], ""usage_validity"": [""15日(超高速無限データ)""], ""activation_validity"": [""【アメリカeSIM】簡単設定 超高速 15 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用""], ""data_amount"": [""15日(超高速無限データ)""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""Travel クーポン""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,us,【アメリカeSIM】簡単設定 超高速 10 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用,6390,,General seller,40,,,,10일,10일,10일,local,unknown,,,"{""att"": null, ""tmobile"": null, ""verizon"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/AIS-%e3%82%a2%e3%83%a1%e3%83%aa%e3%82%abESIM-%e7%b0%a1%e5%8d%98%e8%a8%ad%e5%ae%9a-%e8%b6%85%e9%ab%98%e9%80%9f-10-%e6%97%a5%e9%96%93-%ef%bc%88DAY%ef%bc%89%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-%e6%9c%80%e7%9f%ad1-2%e5%b0%8f%e6%97%b6%e5%86%85%e7%99%ba%e8%a1%8c%e3%83%91%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%88%e7%95%aa%e5%8f%b7%e4%b8%8d%e8%a6%81%ef%bc%8f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1%e5%b0%82%e7%94%a8%e4%bd%bf%e7%94%a8/1122438917,,1122438917,Travel クーポン,,"{""title"": [""【アメリカeSIM】簡単設定 超高速 10 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用""], ""option_candidates"": [""10日(超高速無限データ)""], ""representative_option"": [""10日(超高速無限データ)"", ""title_match_score=8""], ""price_jpy"": [""販売価格 6,390円 + option surcharge 0"", ""10日(超高速無限データ)""], ""usage_validity"": [""10日(超高速無限データ)""], ""activation_validity"": [""【アメリカeSIM】簡単設定 超高速 10 日間 （day）データ無制限 最短1-2小时内発行パスポート番号不要／データ通信専用使用""], ""data_amount"": [""10日(超高速無限データ)""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""Travel クーポン""], ""seller_badge"": [""search_result: General seller""]}"
